,i,j,weight,nbs
2754,33,49,0.02999999999999997,0.0
2755,33,50,0.03,0.0
2756,33,51,0.03,0.0
2757,33,52,0.03000000000000002,0.0
2758,33,53,0.03,0.0
2759,33,54,0.03,0.0
2760,33,55,0.0,0.0
2761,33,56,0.0,0.0
2762,33,57,0.0,0.0
2763,33,58,0.0,0.0
2764,33,59,0.0,0.0
2765,33,60,0.0,0.0
2766,33,61,0.0,0.0
2767,33,62,0.0,0.0
2768,33,63,0.0,0.0
2769,33,64,0.0,0.0
2770,33,65,0.0,0.0
2771,33,66,0.0,0.0
2772,33,67,0.0,0.0
2773,33,68,0.0,0.0
2774,33,69,0.0,0.0
2775,33,70,0.0,0.0
2776,33,71,0.0,0.0
2777,33,72,0.0,0.0
2778,33,73,0.0,0.0
2779,33,74,0.0,0.0
2780,33,75,0.0,0.0
2781,33,76,0.0,0.0
2782,33,77,0.0,0.0
2783,33,78,0.0,0.0
2784,33,79,0.0,0.0
2785,33,80,0.0,0.0
2786,33,81,0.0,0.0
2787,33,82,0.0,0.0
2788,33,83,0.0,0.0
2789,33,84,0.0,0.0
2790,33,85,0.0,0.0
2791,33,86,0.0,0.0
2792,33,87,0.0,0.0
2793,33,88,0.0,0.0
2794,33,89,0.0,0.0
2795,33,90,0.0,0.0
2796,33,91,0.0,0.0
2797,33,92,0.0,0.0
2798,33,93,0.0,0.0
2799,33,94,0.0,0.0
2800,33,95,0.0,0.0
2801,33,96,0.0,0.0
2802,33,97,0.0,0.0
2803,33,98,0.0,0.0
2804,33,99,0.0,0.0
2805,34,35,0.029999999999999957,0.0
2806,34,36,0.030000000000000013,0.0
2807,34,37,0.03,0.0
2808,34,38,0.02999999999999997,0.0
2809,34,39,0.03,0.0
2810,34,40,0.029999999999999985,0.0
2811,34,41,0.030000000000000013,0.0
2812,34,42,0.030000000000000027,0.0
2813,34,43,0.030000000000000013,0.0
2814,34,44,0.030000000000000054,0.0
2815,34,45,0.03,0.0
2816,34,46,0.02999999999999997,0.0
2817,34,47,0.030000000000000027,0.0
2818,34,48,0.02999999999999997,0.0
2819,34,49,0.03,0.0
2820,34,50,0.03,0.0
2821,34,51,0.030000000000000013,0.0
2822,34,52,0.03,0.0
2823,34,53,0.030000000000000013,0.0
2824,34,54,0.030000000000000006,0.0
2825,34,55,0.0,0.0
2826,34,56,0.0,0.0
2827,34,57,0.0,0.0
2828,34,58,0.0,0.0
2829,34,59,0.0,0.0
2830,34,60,0.0,0.0
2831,34,61,0.0,0.0
2832,34,62,0.0,0.0
2833,34,63,0.0,0.0
2834,34,64,0.0,0.0
2835,34,65,0.0,0.0
2836,34,66,0.0,0.0
2837,34,67,0.0,0.0
2838,34,68,0.0,0.0
2839,34,69,0.0,0.0
2840,34,70,0.0,0.0
2841,34,71,0.0,0.0
2842,34,72,0.0,0.0
2843,34,73,0.0,0.0
2844,34,74,0.0,0.0
2845,34,75,0.0,0.0
2846,34,76,0.0,0.0
2847,34,77,0.0,0.0
2848,34,78,0.0,0.0
2849,34,79,0.0,0.0
2850,34,80,0.0,0.0
2851,34,81,0.0,0.0
2852,34,82,0.0,0.0
2853,34,83,0.0,0.0
2854,34,84,0.0,0.0
2855,34,85,0.0,0.0
2856,34,86,0.0,0.0
2857,34,87,0.0,0.0
2858,34,88,0.0,0.0
2859,34,89,0.0,0.0
2860,34,90,0.0,0.0
2861,34,91,0.0,0.0
2862,34,92,0.0,0.0
2863,34,93,0.0,0.0
2864,34,94,0.0,0.0
2865,34,95,0.0,0.0
2866,34,96,0.0,0.0
2867,34,97,0.0,0.0
2868,34,98,0.0,0.0
2869,34,99,0.0,0.0
2870,35,36,0.030000000000000006,0.0
2871,35,37,0.030000000000000027,0.0
2872,35,38,0.03,0.0
2873,35,39,0.03000000000000001,0.0
2874,35,40,0.030000000000000054,0.0
2875,35,41,0.03,0.0
2876,35,42,0.030000000000000006,0.0
2877,35,43,0.029999999999999985,0.0
2878,35,44,0.03,0.0
2879,35,45,0.03,0.0
2880,35,46,0.029999999999999985,0.0
2881,35,47,0.03,0.0
2882,35,48,0.029999999999999985,0.0
2883,35,49,0.03,0.0
2884,35,50,0.03,0.0
2885,35,51,0.03,0.0
2886,35,52,0.029999999999999978,0.0
2887,35,53,0.03,0.0
2888,35,54,0.03,0.0
2889,35,55,0.0,0.0
2890,35,56,0.0,0.0
2891,35,57,0.0,0.0
2892,35,58,0.0,0.0
2893,35,59,0.0,0.0
2894,35,60,0.0,0.0
2895,35,61,0.0,0.0
2896,35,62,0.0,0.0
2897,35,63,0.0,0.0
2898,35,64,0.0,0.0
2899,35,65,0.0,0.0
2900,35,66,0.0,0.0
2901,35,67,0.0,0.0
2902,35,68,0.0,0.0
2903,35,69,0.0,0.0
2904,35,70,0.0,0.0
2905,35,71,0.0,0.0
2906,35,72,0.0,0.0
2907,35,73,0.0,0.0
2908,35,74,0.0,0.0
2909,35,75,0.0,0.0
2910,35,76,0.0,0.0
2911,35,77,0.0,0.0
2912,35,78,0.0,0.0
2913,35,79,0.0,0.0
2914,35,80,0.0,0.0
2915,35,81,0.0,0.0
2916,35,82,0.0,0.0
2917,35,83,0.0,0.0
2918,35,84,0.0,0.0
2919,35,85,0.0,0.0
2920,35,86,0.0,0.0
2921,35,87,0.0,0.0
2922,35,88,0.0,0.0
2923,35,89,0.0,0.0
2924,35,90,0.0,0.0
2925,35,91,0.0,0.0
2926,35,92,0.0,0.0
2927,35,93,0.0,0.0
2928,35,94,0.0,0.0
2929,35,95,0.0,0.0
2930,35,96,0.0,0.0
2931,35,97,0.0,0.0
2932,35,98,0.0,0.0
2933,35,99,0.0,0.0
2934,36,37,0.02999999999999997,0.0
2935,36,38,0.029999999999999992,0.0
2936,36,39,0.030000000000000027,0.0
2937,36,40,0.03,0.0
2938,36,41,0.030000000000000054,0.0
2939,36,42,0.03,0.0
2940,36,43,0.03,0.0
2941,36,44,0.02999999999999997,0.0
2942,36,45,0.03,0.0
2943,36,46,0.03,0.0
2944,36,47,0.030000000000000027,0.0
2945,36,48,0.030000000000000013,0.0
2946,36,49,0.030000000000000006,0.0
2947,36,50,0.03,0.0
2948,36,51,0.029999999999999985,0.0
2949,36,52,0.02999999999999997,0.0
2950,36,53,0.029999999999999992,0.0
2951,36,54,0.03,0.0
2952,36,55,0.0,0.0
2953,36,56,0.0,0.0
2954,36,57,0.0,0.0
2955,36,58,0.0,0.0
2956,36,59,0.0,0.0
2957,36,60,0.0,0.0
2958,36,61,0.0,0.0
2959,36,62,0.0,0.0
2960,36,63,0.0,0.0
2961,36,64,0.0,0.0
2962,36,65,0.0,0.0
2963,36,66,0.0,0.0
2964,36,67,0.0,0.0
2965,36,68,0.0,0.0
2966,36,69,0.0,0.0
2967,36,70,0.0,0.0
2968,36,71,0.0,0.0
2969,36,72,0.0,0.0
2970,36,73,0.0,0.0
2971,36,74,0.0,0.0
2972,36,75,0.0,0.0
2973,36,76,0.0,0.0
2974,36,77,0.0,0.0
2975,36,78,0.0,0.0
2976,36,79,0.0,0.0
2977,36,80,0.0,0.0
2978,36,81,0.0,0.0
2979,36,82,0.0,0.0
2980,36,83,0.0,0.0
2981,36,84,0.0,0.0
2982,36,85,0.0,0.0
2983,36,86,0.0,0.0
2984,36,87,0.0,0.0
2985,36,88,0.0,0.0
2986,36,89,0.0,0.0
2987,36,90,0.0,0.0
2988,36,91,0.0,0.0
2989,36,92,0.0,0.0
2990,36,93,0.0,0.0
2991,36,94,0.0,0.0
2992,36,95,0.0,0.0
2993,36,96,0.0,0.0
2994,36,97,0.0,0.0
2995,36,98,0.0,0.0
2996,36,99,0.0,0.0
2997,37,38,0.029999999999999992,0.0
2998,37,39,0.03,0.0
2999,37,40,0.03,0.0
3000,37,41,0.030000000000000013,0.0
3001,37,42,0.03,0.0
3002,37,43,0.03,0.0
3003,37,44,0.030000000000000027,0.0
3004,37,45,0.03,0.0
3005,37,46,0.030000000000000027,0.0
3006,37,47,0.03,0.0
3007,37,48,0.02999999999999997,0.0
3008,37,49,0.02999999999999997,0.0
3009,37,50,0.03,0.0
3010,37,51,0.03,0.0
3011,37,52,0.03,0.0
3012,37,53,0.030000000000000013,0.0
3013,37,54,0.03,0.0
3014,37,55,0.0,0.0
3015,37,56,0.0,0.0
3016,37,57,0.0,0.0
3017,37,58,0.0,0.0
3018,37,59,0.0,0.0
3019,37,60,0.0,0.0
3020,37,61,0.0,0.0
3021,37,62,0.0,0.0
3022,37,63,0.0,0.0
3023,37,64,0.0,0.0
3024,37,65,0.0,0.0
3025,37,66,0.0,0.0
3026,37,67,0.0,0.0
3027,37,68,0.0,0.0
3028,37,69,0.0,0.0
3029,37,70,0.0,0.0
3030,37,71,0.0,0.0
3031,37,72,0.0,0.0
3032,37,73,0.0,0.0
3033,37,74,0.0,0.0
3034,37,75,0.0,0.0
3035,37,76,0.0,0.0
3036,37,77,0.0,0.0
3037,37,78,0.0,0.0
3038,37,79,0.0,0.0
3039,37,80,0.0,0.0
3040,37,81,0.0,0.0
3041,37,82,0.0,0.0
3042,37,83,0.0,0.0
3043,37,84,0.0,0.0
3044,37,85,0.0,0.0
3045,37,86,0.0,0.0
3046,37,87,0.0,0.0
3047,37,88,0.0,0.0
3048,37,89,0.0,0.0
3049,37,90,0.0,0.0
3050,37,91,0.0,0.0
3051,37,92,0.0,0.0
3052,37,93,0.0,0.0
3053,37,94,0.0,0.0
3054,37,95,0.0,0.0
3055,37,96,0.0,0.0
3056,37,97,0.0,0.0
3057,37,98,0.0,0.0
3058,37,99,0.0,0.0
3059,38,39,0.030000000000000013,0.0
3060,38,40,0.030000000000000027,0.0
3061,38,41,0.030000000000000027,0.0
3062,38,42,0.030000000000000027,0.0
3063,38,43,0.030000000000000013,0.0
3064,38,44,0.029999999999999985,0.0
3065,38,45,0.030000000000000013,0.0
3066,38,46,0.030000000000000013,0.0
3067,38,47,0.030000000000000013,0.0
3068,38,48,0.03,0.0
3069,38,49,0.03,0.0
3070,38,50,0.030000000000000027,0.0
3071,38,51,0.02999999999999997,0.0
3072,38,52,0.02999999999999997,0.0
3073,38,53,0.03000000000000002,0.0
3074,38,54,0.030000000000000027,0.0
3075,38,55,0.0,0.0
3076,38,56,0.0,0.0
3077,38,57,0.0,0.0
3078,38,58,0.0,0.0
3079,38,59,0.0,0.0
3080,38,60,0.0,0.0
3081,38,61,0.0,0.0
3082,38,62,0.0,0.0
3083,38,63,0.0,0.0
3084,38,64,0.0,0.0
3085,38,65,0.0,0.0
3086,38,66,0.0,0.0
3087,38,67,0.0,0.0
3088,38,68,0.0,0.0
3089,38,69,0.0,0.0
3090,38,70,0.0,0.0
3091,38,71,0.0,0.0
3092,38,72,0.0,0.0
3093,38,73,0.0,0.0
3094,38,74,0.0,0.0
3095,38,75,0.0,0.0
3096,38,76,0.0,0.0
3097,38,77,0.0,0.0
3098,38,78,0.0,0.0
3099,38,79,0.0,0.0
3100,38,80,0.0,0.0
3101,38,81,0.0,0.0
3102,38,82,0.0,0.0
3103,38,83,0.0,0.0
3104,38,84,0.0,0.0
3105,38,85,0.0,0.0
3106,38,86,0.0,0.0
3107,38,87,0.0,0.0
3108,38,88,0.0,0.0
3109,38,89,0.0,0.0
3110,38,90,0.0,0.0
3111,38,91,0.0,0.0
3112,38,92,0.0,0.0
3113,38,93,0.0,0.0
3114,38,94,0.0,0.0
3115,38,95,0.0,0.0
3116,38,96,0.0,0.0
3117,38,97,0.0,0.0
3118,38,98,0.0,0.0
3119,38,99,0.0,0.0
3120,39,40,0.02999999999999997,0.0
3121,39,41,0.030000000000000013,0.0
3122,39,42,0.030000000000000013,0.0
3123,39,43,0.03,0.0
3124,39,44,0.029999999999999985,0.0
3125,39,45,0.03,0.0
3126,39,46,0.03,0.0
3127,39,47,0.030000000000000013,0.0
3128,39,48,0.030000000000000013,0.0
3129,39,49,0.03,0.0
3130,39,50,0.030000000000000027,0.0
3131,39,51,0.03,0.0
3132,39,52,0.030000000000000013,0.0
3133,39,53,0.029999999999999992,0.0
3134,39,54,0.02999999999999997,0.0
3135,39,55,0.0,0.0
3136,39,56,0.0,0.0
3137,39,57,0.0,0.0
3138,39,58,0.0,0.0
3139,39,59,0.0,0.0
3140,39,60,0.0,0.0
3141,39,61,0.0,0.0
3142,39,62,0.0,0.0
3143,39,63,0.0,0.0
3144,39,64,0.0,0.0
3145,39,65,0.0,0.0
3146,39,66,0.0,0.0
3147,39,67,0.0,0.0
3148,39,68,0.0,0.0
3149,39,69,0.0,0.0
3150,39,70,0.0,0.0
3151,39,71,0.0,0.0
3152,39,72,0.0,0.0
3153,39,73,0.0,0.0
3154,39,74,0.0,0.0
3155,39,75,0.0,0.0
3156,39,76,0.0,0.0
3157,39,77,0.0,0.0
3158,39,78,0.0,0.0
3159,39,79,0.0,0.0
3160,39,80,0.0,0.0
3161,39,81,0.0,0.0
3162,39,82,0.0,0.0
3163,39,83,0.0,0.0
3164,39,84,0.0,0.0
3165,39,85,0.0,0.0
3166,39,86,0.0,0.0
3167,39,87,0.0,0.0
3168,39,88,0.0,0.0
3169,39,89,0.0,0.0
3170,39,90,0.0,0.0
3171,39,91,0.0,0.0
3172,39,92,0.0,0.0
3173,39,93,0.0,0.0
3174,39,94,0.0,0.0
3175,39,95,0.0,0.0
3176,39,96,0.0,0.0
3177,39,97,0.0,0.0
3178,39,98,0.0,0.0
3179,39,99,0.0,0.0
3180,40,41,0.030000000000000006,0.0
3181,40,42,0.030000000000000027,0.0
3182,40,43,0.03,0.0
3183,40,44,0.03,0.0
3184,40,45,0.029999999999999985,0.0
3185,40,46,0.030000000000000013,0.0
3186,40,47,0.030000000000000013,0.0
3187,40,48,0.02999999999999997,0.0
3188,40,49,0.030000000000000027,0.0
3189,40,50,0.03,0.0
3190,40,51,0.029999999999999985,0.0
3191,40,52,0.03,0.0
3192,40,53,0.03,0.0
3193,40,54,0.03,0.0
3194,40,55,0.0,0.0
3195,40,56,0.0,0.0
3196,40,57,0.0,0.0
3197,40,58,0.0,0.0
3198,40,59,0.0,0.0
3199,40,60,0.0,0.0
3200,40,61,0.0,0.0
3201,40,62,0.0,0.0
3202,40,63,0.0,0.0
3203,40,64,0.0,0.0
3204,40,65,0.0,0.0
3205,40,66,0.0,0.0
3206,40,67,0.0,0.0
3207,40,68,0.0,0.0
3208,40,69,0.0,0.0
3209,40,70,0.0,0.0
3210,40,71,0.0,0.0
3211,40,72,0.0,0.0
3212,40,73,0.0,0.0
3213,40,74,0.0,0.0
3214,40,75,0.0,0.0
3215,40,76,0.0,0.0
3216,40,77,0.0,0.0
3217,40,78,0.0,0.0
3218,40,79,0.0,0.0
3219,40,80,0.0,0.0
3220,40,81,0.0,0.0
3221,40,82,0.0,0.0
3222,40,83,0.0,0.0
3223,40,84,0.0,0.0
3224,40,85,0.0,0.0
3225,40,86,0.0,0.0
3226,40,87,0.0,0.0
3227,40,88,0.0,0.0
3228,40,89,0.0,0.0
3229,40,90,0.0,0.0
3230,40,91,0.0,0.0
3231,40,92,0.0,0.0
3232,40,93,0.0,0.0
3233,40,94,0.0,0.0
3234,40,95,0.0,0.0
3235,40,96,0.0,0.0
3236,40,97,0.0,0.0
3237,40,98,0.0,0.0
3238,40,99,0.0,0.0
3239,41,42,0.02999999999999997,0.0
3240,41,43,0.030000000000000027,0.0
3241,41,44,0.030000000000000027,0.0
3242,41,45,0.03,0.0
3243,41,46,0.029999999999999985,0.0
3244,41,47,0.03,0.0
3245,41,48,0.03000000000000002,0.0
3246,41,49,0.030000000000000013,0.0
3247,41,50,0.030000000000000027,0.0
3248,41,51,0.030000000000000013,0.0
3249,41,52,0.03,0.0
3250,41,53,0.03,0.0
3251,41,54,0.03,0.0
3252,41,55,0.0,0.0
3253,41,56,0.0,0.0
3254,41,57,0.0,0.0
3255,41,58,0.0,0.0
3256,41,59,0.0,0.0
3257,41,60,0.0,0.0
3258,41,61,0.0,0.0
3259,41,62,0.0,0.0
3260,41,63,0.0,0.0
3261,41,64,0.0,0.0
3262,41,65,0.0,0.0
3263,41,66,0.0,0.0
3264,41,67,0.0,0.0
3265,41,68,0.0,0.0
3266,41,69,0.0,0.0
3267,41,70,0.0,0.0
3268,41,71,0.0,0.0
3269,41,72,0.0,0.0
3270,41,73,0.0,0.0
3271,41,74,0.0,0.0
3272,41,75,0.0,0.0
3273,41,76,0.0,0.0
3274,41,77,0.0,0.0
3275,41,78,0.0,0.0
3276,41,79,0.0,0.0
3277,41,80,0.0,0.0
3278,41,81,0.0,0.0
3279,41,82,0.0,0.0
3280,41,83,0.0,0.0
3281,41,84,0.0,0.0
3282,41,85,0.0,0.0
3283,41,86,0.0,0.0
3284,41,87,0.0,0.0
3285,41,88,0.0,0.0
3286,41,89,0.0,0.0
3287,41,90,0.0,0.0
3288,41,91,0.0,0.0
3289,41,92,0.0,0.0
3290,41,93,0.0,0.0
3291,41,94,0.0,0.0
3292,41,95,0.0,0.0
3293,41,96,0.0,0.0
3294,41,97,0.0,0.0
3295,41,98,0.0,0.0
3296,41,99,0.0,0.0
3297,42,43,0.029999999999999992,0.0
3298,42,44,0.029999999999999985,0.0
3299,42,45,0.030000000000000054,0.0
3300,42,46,0.029999999999999985,0.0
3301,42,47,0.03,0.0
3302,42,48,0.029999999999999985,0.0
3303,42,49,0.03,0.0
3304,42,50,0.029999999999999995,0.0
3305,42,51,0.02999999999999997,0.0
3306,42,52,0.030000000000000013,0.0
3307,42,53,0.029999999999999985,0.0
3308,42,54,0.03,0.0
3309,42,55,0.0,0.0
3310,42,56,0.0,0.0
3311,42,57,0.0,0.0
3312,42,58,0.0,0.0
3313,42,59,0.0,0.0
3314,42,60,0.0,0.0
3315,42,61,0.0,0.0
3316,42,62,0.0,0.0
3317,42,63,0.0,0.0
3318,42,64,0.0,0.0
3319,42,65,0.0,0.0
3320,42,66,0.0,0.0
3321,42,67,0.0,0.0
3322,42,68,0.0,0.0
3323,42,69,0.0,0.0
3324,42,70,0.0,0.0
3325,42,71,0.0,0.0
3326,42,72,0.0,0.0
3327,42,73,0.0,0.0
3328,42,74,0.0,0.0
3329,42,75,0.0,0.0
3330,42,76,0.0,0.0
3331,42,77,0.0,0.0
3332,42,78,0.0,0.0
3333,42,79,0.0,0.0
3334,42,80,0.0,0.0
3335,42,81,0.0,0.0
3336,42,82,0.0,0.0
3337,42,83,0.0,0.0
3338,42,84,0.0,0.0
3339,42,85,0.0,0.0
3340,42,86,0.0,0.0
3341,42,87,0.0,0.0
3342,42,88,0.0,0.0
3343,42,89,0.0,0.0
3344,42,90,0.0,0.0
3345,42,91,0.0,0.0
3346,42,92,0.0,0.0
3347,42,93,0.0,0.0
3348,42,94,0.0,0.0
3349,42,95,0.0,0.0
3350,42,96,0.0,0.0
3351,42,97,0.0,0.0
3352,42,98,0.0,0.0
3353,42,99,0.0,0.0
3354,43,44,0.03,0.0
3355,43,45,0.03,0.0
3356,43,46,0.03,0.0
3357,43,47,0.030000000000000013,0.0
3358,43,48,0.03,0.0
3359,43,49,0.029999999999999957,0.0
3360,43,50,0.029999999999999985,0.0
3361,43,51,0.03,0.0
3362,43,52,0.03,0.0
3363,43,53,0.03,0.0
3364,43,54,0.030000000000000027,0.0
3365,43,55,0.0,0.0
3366,43,56,0.0,0.0
3367,43,57,0.0,0.0
3368,43,58,0.0,0.0
3369,43,59,0.0,0.0
3370,43,60,0.0,0.0
3371,43,61,0.0,0.0
3372,43,62,0.0,0.0
3373,43,63,0.0,0.0
3374,43,64,0.0,0.0
3375,43,65,0.0,0.0
3376,43,66,0.0,0.0
3377,43,67,0.0,0.0
3378,43,68,0.0,0.0
3379,43,69,0.0,0.0
3380,43,70,0.0,0.0
3381,43,71,0.0,0.0
3382,43,72,0.0,0.0
3383,43,73,0.0,0.0
3384,43,74,0.0,0.0
3385,43,75,0.0,0.0
3386,43,76,0.0,0.0
3387,43,77,0.0,0.0
3388,43,78,0.0,0.0
3389,43,79,0.0,0.0
3390,43,80,0.0,0.0
3391,43,81,0.0,0.0
3392,43,82,0.0,0.0
3393,43,83,0.0,0.0
3394,43,84,0.0,0.0
3395,43,85,0.0,0.0
3396,43,86,0.0,0.0
3397,43,87,0.0,0.0
3398,43,88,0.0,0.0
3399,43,89,0.0,0.0
3400,43,90,0.0,0.0
3401,43,91,0.0,0.0
3402,43,92,0.0,0.0
3403,43,93,0.0,0.0
3404,43,94,0.0,0.0
3405,43,95,0.0,0.0
3406,43,96,0.0,0.0
3407,43,97,0.0,0.0
3408,43,98,0.0,0.0
3409,43,99,0.0,0.0
3410,44,45,0.03,0.0
3411,44,46,0.030000000000000027,0.0
3412,44,47,0.03,0.0
3413,44,48,0.029999999999999985,0.0
3414,44,49,0.03,0.0
3415,44,50,0.029999999999999985,0.0
3416,44,51,0.03,0.0
3417,44,52,0.030000000000000013,0.0
3418,44,53,0.029999999999999985,0.0
3419,44,54,0.030000000000000013,0.0
3420,44,55,0.0,0.0
3421,44,56,0.0,0.0
3422,44,57,0.0,0.0
3423,44,58,0.0,0.0
3424,44,59,0.0,0.0
3425,44,60,0.0,0.0
3426,44,61,0.0,0.0
3427,44,62,0.0,0.0
3428,44,63,0.0,0.0
3429,44,64,0.0,0.0
3430,44,65,0.0,0.0
3431,44,66,0.0,0.0
3432,44,67,0.0,0.0
3433,44,68,0.0,0.0
3434,44,69,0.0,0.0
3435,44,70,0.0,0.0
3436,44,71,0.0,0.0
3437,44,72,0.0,0.0
3438,44,73,0.0,0.0
3439,44,74,0.0,0.0
3440,44,75,0.0,0.0
3441,44,76,0.0,0.0
3442,44,77,0.0,0.0
3443,44,78,0.0,0.0
3444,44,79,0.0,0.0
3445,44,80,0.0,0.0
3446,44,81,0.0,0.0
3447,44,82,0.0,0.0
3448,44,83,0.0,0.0
3449,44,84,0.0,0.0
3450,44,85,0.0,0.0
3451,44,86,0.0,0.0
3452,44,87,0.0,0.0
3453,44,88,0.0,0.0
3454,44,89,0.0,0.0
3455,44,90,0.0,0.0
3456,44,91,0.0,0.0
3457,44,92,0.0,0.0
3458,44,93,0.0,0.0
3459,44,94,0.0,0.0
3460,44,95,0.0,0.0
3461,44,96,0.0,0.0
3462,44,97,0.0,0.0
3463,44,98,0.0,0.0
3464,44,99,0.0,0.0
3465,45,46,0.030000000000000013,0.0
3466,45,47,0.03,0.0
3467,45,48,0.029999999999999978,0.0
3468,45,49,0.030000000000000013,0.0
3469,45,50,0.030000000000000027,0.0
3470,45,51,0.030000000000000006,0.0
3471,45,52,0.030000000000000013,0.0
3472,45,53,0.03,0.0
3473,45,54,0.03,0.0
3474,45,55,0.0,0.0
3475,45,56,0.0,0.0
3476,45,57,0.0,0.0
3477,45,58,0.0,0.0
3478,45,59,0.0,0.0
3479,45,60,0.0,0.0
3480,45,61,0.0,0.0
3481,45,62,0.0,0.0
3482,45,63,0.0,0.0
3483,45,64,0.0,0.0
3484,45,65,0.0,0.0
3485,45,66,0.0,0.0
3486,45,67,0.0,0.0
3487,45,68,0.0,0.0
3488,45,69,0.0,0.0
3489,45,70,0.0,0.0
3490,45,71,0.0,0.0
3491,45,72,0.0,0.0
3492,45,73,0.0,0.0
3493,45,74,0.0,0.0
3494,45,75,0.0,0.0
3495,45,76,0.0,0.0
3496,45,77,0.0,0.0
3497,45,78,0.0,0.0
3498,45,79,0.0,0.0
3499,45,80,0.0,0.0
3500,45,81,0.0,0.0
3501,45,82,0.0,0.0
3502,45,83,0.0,0.0
3503,45,84,0.0,0.0
3504,45,85,0.0,0.0
3505,45,86,0.0,0.0
3506,45,87,0.0,0.0
3507,45,88,0.0,0.0
3508,45,89,0.0,0.0
3509,45,90,0.0,0.0
3510,45,91,0.0,0.0
3511,45,92,0.0,0.0
3512,45,93,0.0,0.0
3513,45,94,0.0,0.0
3514,45,95,0.0,0.0
3515,45,96,0.0,0.0
3516,45,97,0.0,0.0
3517,45,98,0.0,0.0
3518,45,99,0.0,0.0
3519,46,47,0.02999999999999997,0.0
3520,46,48,0.030000000000000027,0.0
3521,46,49,0.030000000000000013,0.0
3522,46,50,0.030000000000000013,0.0
3523,46,51,0.03,0.0
3524,46,52,0.029999999999999985,0.0
3525,46,53,0.030000000000000013,0.0
3526,46,54,0.030000000000000013,0.0
3527,46,55,0.0,0.0
3528,46,56,0.0,0.0
3529,46,57,0.0,0.0
3530,46,58,0.0,0.0
3531,46,59,0.0,0.0
3532,46,60,0.0,0.0
3533,46,61,0.0,0.0
3534,46,62,0.0,0.0
3535,46,63,0.0,0.0
3536,46,64,0.0,0.0
3537,46,65,0.0,0.0
3538,46,66,0.0,0.0
3539,46,67,0.0,0.0
3540,46,68,0.0,0.0
3541,46,69,0.0,0.0
3542,46,70,0.0,0.0
3543,46,71,0.0,0.0
3544,46,72,0.0,0.0
3545,46,73,0.0,0.0
3546,46,74,0.0,0.0
3547,46,75,0.0,0.0
3548,46,76,0.0,0.0
3549,46,77,0.0,0.0
3550,46,78,0.0,0.0
3551,46,79,0.0,0.0
3552,46,80,0.0,0.0
3553,46,81,0.0,0.0
3554,46,82,0.0,0.0
3555,46,83,0.0,0.0
3556,46,84,0.0,0.0
3557,46,85,0.0,0.0
3558,46,86,0.0,0.0
3559,46,87,0.0,0.0
3560,46,88,0.0,0.0
3561,46,89,0.0,0.0
3562,46,90,0.0,0.0
3563,46,91,0.0,0.0
3564,46,92,0.0,0.0
3565,46,93,0.0,0.0
3566,46,94,0.0,0.0
3567,46,95,0.0,0.0
3568,46,96,0.0,0.0
3569,46,97,0.0,0.0
3570,46,98,0.0,0.0
3571,46,99,0.0,0.0
3572,47,48,0.03,0.0
3573,47,49,0.030000000000000013,0.0
3574,47,50,0.03,0.0
3575,47,51,0.03,0.0
3576,47,52,0.02999999999999997,0.0
3577,47,53,0.03,0.0
3578,47,54,0.030000000000000027,0.0
3579,47,55,0.0,0.0
3580,47,56,0.0,0.0
3581,47,57,0.0,0.0
3582,47,58,0.0,0.0
3583,47,59,0.0,0.0
3584,47,60,0.0,0.0
3585,47,61,0.0,0.0
3586,47,62,0.0,0.0
3587,47,63,0.0,0.0
3588,47,64,0.0,0.0
3589,47,65,0.0,0.0
3590,47,66,0.0,0.0
3591,47,67,0.0,0.0
3592,47,68,0.0,0.0
3593,47,69,0.0,0.0
3594,47,70,0.0,0.0
3595,47,71,0.0,0.0
3596,47,72,0.0,0.0
3597,47,73,0.0,0.0
3598,47,74,0.0,0.0
3599,47,75,0.0,0.0
3600,47,76,0.0,0.0
3601,47,77,0.0,0.0
3602,47,78,0.0,0.0
3603,47,79,0.0,0.0
3604,47,80,0.0,0.0
3605,47,81,0.0,0.0
3606,47,82,0.0,0.0
3607,47,83,0.0,0.0
3608,47,84,0.0,0.0
3609,47,85,0.0,0.0
3610,47,86,0.0,0.0
3611,47,87,0.0,0.0
3612,47,88,0.0,0.0
3613,47,89,0.0,0.0
3614,47,90,0.0,0.0
3615,47,91,0.0,0.0
3616,47,92,0.0,0.0
3617,47,93,0.0,0.0
3618,47,94,0.0,0.0
3619,47,95,0.0,0.0
3620,47,96,0.0,0.0
3621,47,97,0.0,0.0
3622,47,98,0.0,0.0
3623,47,99,0.0,0.0
3624,48,49,0.03,0.0
3625,48,50,0.03,0.0
3626,48,51,0.03,0.0
3627,48,52,0.029999999999999985,0.0
3628,48,53,0.02999999999999997,0.0
3629,48,54,0.030000000000000027,0.0
3630,48,55,0.0,0.0
3631,48,56,0.0,0.0
3632,48,57,0.0,0.0
3633,48,58,0.0,0.0
3634,48,59,0.0,0.0
3635,48,60,0.0,0.0
3636,48,61,0.0,0.0
3637,48,62,0.0,0.0
3638,48,63,0.0,0.0
3639,48,64,0.0,0.0
3640,48,65,0.0,0.0
3641,48,66,0.0,0.0
3642,48,67,0.0,0.0
3643,48,68,0.0,0.0
3644,48,69,0.0,0.0
3645,48,70,0.0,0.0
